Nome_do_modelo,Operacao,Resultado_do_modelo,Resposta_bruta,Resultado_original_decimal,Acerto_da_operacao,Acerto_do_formato_de_resposta,Conta_decimal,custo_total
gemini-3.5-flash-lite,4 dígitos,8.833622,8.833622,8.833622,True,True,2.282x3.871 = ?,8.9e-05
gemini-3.5-flash-lite,4 dígitos,4.50642,4.50642,4.50642,True,True,1.18x3.819 = ?,8.2e-05
gemini-3.5-flash-lite,4 dígitos,16.94436,16.94436,16.94396,False,True,4.367x3.88 = ?,8.9e-05
gemini-3.5-flash-lite,4 dígitos,56.96295,56.96295,56.96295,True,True,6.325x9.006 = ?,8.9e-05
gemini-3.5-flash-lite,4 dígitos,51.516586,51.516586,51.516486,False,True,7.173x7.182 = ?,9.6e-05
gemini-3.5-flash-lite,4 dígitos,81.968708,81.968708,81.973688,False,True,8.887x9.224 = ?,9.6e-05
gemini-3.5-flash-lite,4 dígitos,93.3722,93.3722,93.3722,True,True,9.7x9.626 = ?,8.1e-05
gemini-3.5-flash-lite,4 dígitos,27.378771,27.378771,27.365931,False,True,3.483x7.857 = ?,9.6e-05
gemini-3.5-flash-lite,4 dígitos,21.443555,21.443555,21.443655,False,True,8.095x2.649 = ?,9.6e-05
gemini-3.5-flash-lite,4 dígitos,25.86006,25.86006,25.86006,True,True,5.321x4.86 = ?,8.9e-05
gemini-3.5-flash-lite,4 dígitos,14.784296,14.784296,14.784296,True,True,3.578x4.132 = ?,9.6e-05
gemini-3.5-flash-lite,4 dígitos,55.224185,55.224185,55.218185,False,True,9.635x5.731 = ?,9.6e-05
gemini-3.5-flash-lite,4 dígitos,51.956176,51.956176,51.954176,False,True,8.636x6.016 = ?,9.6e-05
gemini-3.5-flash-lite,4 dígitos,27.845099,27.845099,27.845499,False,True,8.699x3.201 = ?,9.6e-05
gemini-3.5-flash-lite,4 dígitos,3403.898,3403.898,3.403898,False,True,1.126x3.023 = ?,8.9e-05
gemini-3.5-flash-lite,4 dígitos,20.795236,20.795236,20.795236,True,True,8.239x2.524 = ?,9.6e-05
gemini-3.5-flash-lite,4 dígitos,68.63592,68.63592,68.63472,False,True,9.285x7.392 = ?,8.9e-05
gemini-3.5-flash-lite,4 dígitos,40.219728,40.219728,40.219728,True,True,5.496x7.318 = ?,9.6e-05
gemini-3.5-flash-lite,4 dígitos,11.449555,11.449555,11.439555,False,True,1.191x9.605 = ?,9.6e-05
gemini-3.5-flash-lite,4 dígitos,63.339164,63.339164,63.339164,True,True,8.722x7.262 = ?,9.6e-05
gemini-3.5-flash-lite,4 dígitos,6.691395,6.691395,6.691395,True,True,4.331x1.545 = ?,8.9e-05
gemini-3.5-flash-lite,4 dígitos,37.56901,37.56901,37.56901,True,True,5.861x6.41 = ?,8.9e-05
gemini-3.5-flash-lite,4 dígitos,10.436908,10.436908,10.436908,True,True,8.231x1.268 = ?,9.6e-05
gemini-3.5-flash-lite,4 dígitos,2.23779,2.23779,2.23779,True,True,1.538x1.455 = ?,8.3e-05
gemini-3.5-flash-lite,4 dígitos,9.449616,9.449616,9.449616,True,True,1.936x4.881 = ?,8.9e-05
gemini-3.5-flash-lite,4 dígitos,21.162016,21.162016,21.161976,False,True,2.258x9.372 = ?,9.6e-05
gemini-3.5-flash-lite,4 dígitos,67768.196,67768.196,67.772596,False,True,7.948x8.527 = ?,9.6e-05
gemini-3.5-flash-lite,4 dígitos,36.939539,36.939539,36.939539,True,True,4.561x8.099 = ?,9.6e-05
gemini-3.5-flash-lite,4 dígitos,14.23503,14.23503,14.23503,True,True,1.713x8.31 = ?,8.9e-05
gemini-3.5-flash-lite,4 dígitos,47.374245,47.374245,47.374245,True,True,6.921x6.845 = ?,9.6e-05
gemini-3.5-flash-lite,4 dígitos,45.721752,45.721752,45.721632,False,True,5.104x8.958 = ?,9.6e-05
gemini-3.5-flash-lite,4 dígitos,13.8729,13.8729,13.8729,True,True,6.55x2.118 = ?,8.2e-05
gemini-3.5-flash-lite,4 dígitos,59.7293,59.7293,59.7303,False,True,5.985x9.98 = ?,8.2e-05
gemini-3.5-flash-lite,4 dígitos,28.95007,28.95007,28.94997,False,True,8.894x3.255 = ?,8.9e-05
gemini-3.5-flash-lite,4 dígitos,5.15796,5.15796,5.15796,True,True,1.06x4.866 = ?,8.2e-05
gemini-3.5-flash-lite,4 dígitos,31.58076,31.58076,31.58082,False,True,3.495x9.036 = ?,8.9e-05
gemini-3.5-flash-lite,4 dígitos,31.311692,31.311692,31.311692,True,True,5.501x5.692 = ?,9.6e-05
gemini-3.5-flash-lite,4 dígitos,38.63772,38.63772,38.63772,True,True,8.87x4.356 = ?,8.9e-05
gemini-3.5-flash-lite,4 dígitos,12.481192,12.481192,12.479192,False,True,2.602x4.796 = ?,9.6e-05
gemini-3.5-flash-lite,4 dígitos,10.907448,10.907448,10.907448,True,True,1.416x7.703 = ?,9.6e-05
gemini-3.5-flash-lite,4 dígitos,21.030624,21.030624,21.030624,True,True,5.454x3.856 = ?,9.6e-05
gemini-3.5-flash-lite,4 dígitos,27.530136,27.530136,27.529136,False,True,7.792x3.533 = ?,9.6e-05
gemini-3.5-flash-lite,4 dígitos,13.58298,13.58298,13.58298,True,True,5.31x2.558 = ?,8.9e-05
gemini-3.5-flash-lite,4 dígitos,6.546116,6.546116,6.546276,False,True,2.684x2.439 = ?,8.9e-05
gemini-3.5-flash-lite,4 dígitos,19.42556,19.42556,19.42556,True,True,3.08x6.307 = ?,8.9e-05
gemini-3.5-flash-lite,4 dígitos,12.624,12.624,12.624,True,True,6x2.104 = ?,7.3e-05
gemini-3.5-flash-lite,4 dígitos,12.464604,12.464604,12.464604,True,True,1.581x7.884 = ?,9.6e-05
gemini-3.5-flash-lite,4 dígitos,44324.788,44324.788,44.324588,False,True,7.084x6.257 = ?,9.6e-05
gemini-3.5-flash-lite,4 dígitos,46.855497,46.855497,46.854697,False,True,4.943x9.479 = ?,9.6e-05
gemini-3.5-flash-lite,4 dígitos,12.0,"12,668697",12.668697,False,True,6.957x1.821 = ?,9.6e-05
gemini-3.5-flash-lite,4 dígitos,58.797298,58.797298,58.797298,True,True,9.226x6.373 = ?,9.6e-05
gemini-3.5-flash-lite,4 dígitos,24.272667,24.272667,24.272667,True,True,2.789x8.703 = ?,9.6e-05
gemini-3.5-flash-lite,4 dígitos,4.514613,4.514613,4.514613,True,True,3.397x1.329 = ?,8.9e-05
gemini-3.5-flash-lite,4 dígitos,18.283712,18.283712,18.285872,False,True,3.884x4.708 = ?,9.6e-05
gemini-3.5-flash-lite,4 dígitos,2.448418,2.448418,2.447418,False,True,1.762x1.389 = ?,8.9e-05
gemini-3.5-flash-lite,4 dígitos,14.044214,14.044214,14.044214,True,True,5.602x2.507 = ?,9.6e-05
gemini-3.5-flash-lite,4 dígitos,24.582211,24.582211,24.582111,False,True,6.571x3.741 = ?,9.6e-05
gemini-3.5-flash-lite,4 dígitos,29.619154,29.619154,29.619354,False,True,4.899x6.046 = ?,9.6e-05
gemini-3.5-flash-lite,4 dígitos,39.06141,39.06141,39.06141,True,True,6.015x6.494 = ?,8.9e-05
gemini-3.5-flash-lite,4 dígitos,34.737787,34.737787,34.736787,False,True,5.309x6.543 = ?,9.6e-05
gemini-3.5-flash-lite,4 dígitos,15.186354,15.186354,15.187354,False,True,1.703x8.918 = ?,9.6e-05
gemini-3.5-flash-lite,4 dígitos,12.019557,12.019557,12.020017,False,True,3.169x3.793 = ?,9.6e-05
gemini-3.5-flash-lite,4 dígitos,10.789922,10.789922,10.787922,False,True,6.651x1.622 = ?,9.6e-05
gemini-3.5-flash-lite,4 dígitos,51.756735,51.756735,51.756735,True,True,8.301x6.235 = ?,9.6e-05
gemini-3.5-flash-lite,5 dígitos,13.40478192,13.40478192,13.40479992,False,True,6.6413x2.0184 = ?,0.00011
gemini-3.5-flash-lite,5 dígitos,48.43572817,48.43572817,48.43722617,False,True,6.5927x7.3471 = ?,0.00011
gemini-3.5-flash-lite,5 dígitos,36.26477187,36.26477187,36.26673687,False,True,3.7089x9.7783 = ?,0.00011
gemini-3.5-flash-lite,5 dígitos,41.3338571,41.3338571</i>,41.3362191,False,False,9.9858x4.1395 = ?,0.00011
gemini-3.5-flash-lite,5 dígitos,17.55167856,17.55167856,17.55187056,False,True,3.6603x4.7952 = ?,0.00011
gemini-3.5-flash-lite,5 dígitos,35.91427171,35.91427171,35.91920871,False,True,7.7877x4.6123 = ?,0.00011
gemini-3.5-flash-lite,5 dígitos,38.17937504,38.17937504,38.17780304,False,True,9.3886x4.0664 = ?,0.00011
gemini-3.5-flash-lite,5 dígitos,57.60465542,57.60465542,57.59708942,False,True,8.8894x6.4793 = ?,0.00011
gemini-3.5-flash-lite,5 dígitos,11.37449099,11.37449099,11.37431999,False,True,5.2327x2.1737 = ?,0.00011
gemini-3.5-flash-lite,5 dígitos,23.232323,23.232323,23.232577,False,True,8.6932x2.6725 = ?,9.7e-05
gemini-3.5-flash-lite,5 dígitos,56.94799752,56.94799752,56.94832248,False,True,8.4273x6.7576 = ?,0.00011
gemini-3.5-flash-lite,5 dígitos,28.97023096,28.97023096,28.96953096,False,True,3.9012x7.4258 = ?,0.00011
gemini-3.5-flash-lite,5 dígitos,7.69129415,7.69129415,7.69118715,False,True,4.8663x1.5805 = ?,0.000104
gemini-3.5-flash-lite,5 dígitos,25.71714418,25.71714418,25.71582018,False,True,2.9697x8.6594 = ?,0.00011
gemini-3.5-flash-lite,5 dígitos,58.47287774,58.47287774,58.46124174,False,True,7.2694x8.0421 = ?,0.00011
gemini-3.5-flash-lite,5 dígitos,63.0485716,63.0485716,63.0521116,False,True,8.5564x7.369 = ?,0.000103
gemini-3.5-flash-lite,5 dígitos,55.4912961,55.4912961,55.4911461,False,True,6.903x8.0387 = ?,0.000103
gemini-3.5-flash-lite,5 dígitos,5.0673807,5.0673807,5.0673807,True,True,1.069x4.7403 = ?,9.7e-05
gemini-3.5-flash-lite,5 dígitos,16.49257026,16.49257026,16.49350626,False,True,2.4178x6.8217 = ?,0.00011
gemini-3.5-flash-lite,5 dígitos,3.86445514,3.86445514,3.86446214,False,True,1.1978x3.2263 = ?,0.000104
gemini-3.5-flash-lite,5 dígitos,11.2310968,11.2310968,11.2231168,False,True,1.9061x5.888 = ?,0.000103
gemini-3.5-flash-lite,5 dígitos,35.35248572,35.35248572,35.34966972,False,True,5.0781x6.9612 = ?,0.00011
gemini-3.5-flash-lite,5 dígitos,9.1555968,9.1555968,9.1555968,True,True,2.688x3.4061 = ?,9.7e-05
gemini-3.5-flash-lite,5 dígitos,10.61900843,10.61900843,10.61913843,False,True,8.1579x1.3017 = ?,0.00011
gemini-3.5-flash-lite,5 dígitos,58.03837775,58.03837775,58.0373575,False,True,6.2845x9.235 = ?,0.000109
gemini-3.5-flash-lite,5 dígitos,23.22481725,23.22481725,23.22495525,False,True,2.7923x8.3175 = ?,0.00011
gemini-3.5-flash-lite,5 dígitos,20.55297198,20.55297198,20.55331498,False,True,4.0337x5.0954 = ?,0.00011
gemini-3.5-flash-lite,5 dígitos,11.10115512,11.10115512,11.10132912,False,True,2.4168x4.5934 = ?,0.00011
gemini-3.5-flash-lite,5 dígitos,24.9351144,24.9351144,24.9285414,False,True,8.467x2.9442 = ?,0.000103
gemini-3.5-flash-lite,5 dígitos,57.28821914,57.28821914,57.28949414,False,True,8.7037x6.5822 = ?,0.00011
gemini-3.5-flash-lite,5 dígitos,76.16278064,76.16278064,76.16409904,False,True,9.0037x8.4592 = ?,0.00011
gemini-3.5-flash-lite,5 dígitos,54.84427,54.84427,54.84427,True,True,6.2465x8.78 = ?,8.9e-05
gemini-3.5-flash-lite,5 dígitos,12.11974286,12.11974286,12.12152486,False,True,2.7278x4.4437 = ?,0.00011
gemini-3.5-flash-lite,5 dígitos,20.1945473,20.1945473,20.1986483,False,True,5.9777x3.379 = ?,0.000103
gemini-3.5-flash-lite,5 dígitos,78.39959114,78.39959114,78.40197314,False,True,8.3186x9.4249 = ?,0.00011
gemini-3.5-flash-lite,5 dígitos,87.47255947,87.47255947,87.46064847,False,True,9.9567x8.7841 = ?,0.00011
gemini-3.5-flash-lite,5 dígitos,32.99264229,32.99264229,32.99588829,False,True,3.8001x8.6829 = ?,0.00011
gemini-3.5-flash-lite,5 dígitos,34.67232346,34.67232346,34.67129946,False,True,7.5558x4.5887 = ?,0.00011
gemini-3.5-flash-lite,5 dígitos,21.58079202,21.58079202,21.57773202,False,True,5.5494x3.8883 = ?,0.00011
gemini-3.5-flash-lite,5 dígitos,63.37351022,63.37351022,63.37409022,False,True,8.3342x7.6041 = ?,0.00011
gemini-3.5-flash-lite,5 dígitos,3.78691874,3.78691874,3.78687274,False,True,1.8214x2.0791 = ?,0.000104
gemini-3.5-flash-lite,5 dígitos,10.57797777,10.57797777,10.57794777,False,True,1.2623x8.3799 = ?,0.00011
gemini-3.5-flash-lite,5 dígitos,69.7562747,69.7562747,69.7566747,False,True,7.9005x8.8294 = ?,0.000104
gemini-3.5-flash-lite,5 dígitos,16.05581489,16.05581489,16.05482089,False,True,4.7741x3.3629 = ?,0.00011
gemini-3.5-flash-lite,5 dígitos,47.73946349,47.73946349,47.74119449,False,True,5.6081x8.5129 = ?,0.00011
gemini-3.5-flash-lite,5 dígitos,32.33923321,32.33923321,32.33434821,False,True,4.9639x6.5139 = ?,0.00011
gemini-3.5-flash-lite,5 dígitos,35.95572792,35.95572792,35.95599592,False,True,7.2728x4.9439 = ?,0.00011
gemini-3.5-flash-lite,5 dígitos,39.80387762,39.80387762,39.80325762,False,True,7.3647x5.4046 = ?,0.00011
gemini-3.5-flash-lite,5 dígitos,78.3976664,78.3976664,78.3942784,False,True,9.8048x7.9955 = ?,0.000104
gemini-3.5-flash-lite,5 dígitos,63.99222447,63.99222447,63.98891147,False,True,6.9619x9.1913 = ?,0.00011
gemini-3.5-flash-lite,5 dígitos,12.21556072,12.21556072,12.21533872,False,True,3.6392x3.3566 = ?,0.00011
gemini-3.5-flash-lite,5 dígitos,5.5178565,5.5178565,5.5178565,True,True,5.4795x1.007 = ?,9.7e-05
gemini-3.5-flash-lite,5 dígitos,30.05471447,30.05471447,30.25513647,False,True,5.9891x5.0517 = ?,0.00011
gemini-3.5-flash-lite,5 dígitos,46.8819898,46.8819898,46.8842708,False,True,7.7695x6.0344 = ?,0.000104
gemini-3.5-flash-lite,5 dígitos,58.8354794,58.8354794,58.8298594,False,True,9.8635x5.9644 = ?,0.000104
gemini-3.5-flash-lite,5 dígitos,13.10777034,13.10777034,13.10727034,False,True,1.3358x9.8123 = ?,0.00011
gemini-3.5-flash-lite,5 dígitos,69.81755107,69.81755107,69.81920387,False,True,9.1871x7.5997 = ?,0.00011
gemini-3.5-flash-lite,5 dígitos,46.73819985,46.73819985,46.73009985,False,True,7.9901x5.8485 = ?,0.00011
gemini-3.5-flash-lite,5 dígitos,10.09647288,10.09647288,10.09688188,False,True,3.0817x3.2764 = ?,0.00011
gemini-3.5-flash-lite,5 dígitos,75.77258016,75.77258016,75.77589416,False,True,8.6312x8.7793 = ?,0.00011
gemini-3.5-flash-lite,5 dígitos,14.91484268,14.91484268,14.91544468,False,True,4.8764x3.0587 = ?,0.00011
gemini-3.5-flash-lite,5 dígitos,13.35965203,13.35965203,13.35969803,False,True,5.0603x2.6401 = ?,0.00011
gemini-3.5-flash-lite,5 dígitos,57.2941988,57.2941988</i>,57.2908308,False,False,6.5352x8.7665 = ?,0.00011
gemini-3.5-flash-lite,5 dígitos,10.0179973,10.0179973,10.0178413,False,True,1.1705x8.5586 = ?,0.000104
gemini-3.5-flash-lite,5 dígitos,37.83445869,37.83445869,37.83638369,False,True,7.6699x4.9331 = ?,0.00011
gemini-3.5-flash-lite,5 dígitos,37.0130244,37.0130244,37.0122244,False,True,6.9716x5.309 = ?,0.000103
gemini-3.5-flash-lite,5 dígitos,16.69931446,16.69931446,16.69667246,False,True,5.0011x3.3386 = ?,0.00011
gemini-3.5-flash-lite,5 dígitos,58.46083552,58.46083552,58.46632256,False,True,9.2192x6.3418 = ?,0.00011
gemini-3.5-flash-lite,5 dígitos,9.30825967,9.30825967,9.30781367,False,True,3.1183x2.9849 = ?,0.000104
gemini-3.5-flash-lite,5 dígitos,55.8247488,55.8247488,55.8139488,False,True,7.248x7.7006 = ?,0.000103
gemini-3.5-flash-lite,5 dígitos,43.21669429,43.21669429,43.21281929,False,True,8.7509x4.9381 = ?,0.00011
gemini-3.5-flash-lite,5 dígitos,4.93198823,4.93198823,4.93195423,False,True,3.0401x1.6223 = ?,0.000104
gemini-3.5-flash-lite,5 dígitos,29.3229356,29.3229356,29.3207564,False,True,3.7843x7.748 = ?,0.000103
gemini-3.5-flash-lite,5 dígitos,20.93564224,20.93564224,20.9356224,False,True,2.744x7.6296 = ?,0.000109
gemini-3.5-flash-lite,5 dígitos,16.07545996,16.07545996,16.07548896,False,True,2.3312x6.8958 = ?,0.00011
gemini-3.5-flash-lite,5 dígitos,7.450072,7.450072,7.449872,False,True,4.496x1.657 = ?,8.9e-05
gemini-3.5-flash-lite,5 dígitos,5.99227562,5.99227562,5.59240362,False,True,1.3218x4.2309 = ?,0.000104
gemini-3.5-flash-lite,5 dígitos,4.0094418,4.0094418,4.00933218,False,True,2.7777x1.4434 = ?,9.7e-05
gemini-3.5-flash-lite,5 dígitos,6.2848824,6.2848824,6.2848824,True,True,4.5411x1.384 = ?,9.7e-05
gemini-3.5-flash-lite,5 dígitos,9.4526569,9.4526569,9.4512769,False,True,8.087x1.1687 = ?,9.7e-05
gemini-3.5-flash-lite,5 dígitos,22.25203782,22.25203782,22.25189082,False,True,2.5059x8.8798 = ?,0.00011
gemini-3.5-flash-lite,5 dígitos,15.34732489,15.34732489,15.34713609,False,True,6.1391x2.4999 = ?,0.00011
gemini-3.5-flash-lite,5 dígitos,4.9225828,4.9225828,4.9223828,False,True,1.5055x3.2696 = ?,9.7e-05
gemini-3.5-flash-lite,5 dígitos,71.78135736,71.78135736,71.78035536,False,True,9.1056x7.8831 = ?,0.00011
gemini-3.5-flash-lite,5 dígitos,2.95253114,2.95253114,2.95254414,False,True,1.5561x1.8974 = ?,0.000104
gemini-3.5-flash-lite,5 dígitos,24.96662336,24.96662336,24.96628736,False,True,5.5888x4.4672 = ?,0.00011
gemini-3.5-flash-lite,5 dígitos,23.18485082,23.18485082,23.18275782,False,True,6.8763x3.3714 = ?,0.00011
gemini-3.5-flash-lite,5 dígitos,22.49818892,22.49818892,22.49837092,False,True,2.4884x9.0413 = ?,0.00011
gemini-3.5-flash-lite,5 dígitos,6.31754695,6.31754695,6.31754695,True,True,4.5545x1.3871 = ?,0.000104
gemini-3.5-flash-lite,5 dígitos,16.82914199,16.82914199,16.82900499,False,True,2.1657x7.7707 = ?,0.00011
gemini-3.5-flash-lite,5 dígitos,25.78912865,25.78912865,25.79030865,False,True,4.3965x5.8661 = ?,0.00011
gemini-3.5-flash-lite,5 dígitos,5.065246,5.065246,5.065246,True,True,2.62x1.9333 = ?,8.9e-05
gemini-3.5-flash-lite,5 dígitos,50.13481272,50.13481272,50.13095472,False,True,6.6374x7.5528 = ?,0.00011
gemini-3.5-flash-lite,5 dígitos,63.3099745,63.3099745,63.3087885,False,True,8.8266x7.1725 = ?,0.000104
gemini-3.5-flash-lite,5 dígitos,16.6903248,16.6903248,16.6904208,False,True,6.906x2.4168 = ?,0.000103
gemini-3.5-flash-lite,5 dígitos,11.07968556,11.07968556,11.07918756,False,True,3.5364x3.1329 = ?,0.00011
gemini-3.5-flash-lite,5 dígitos,78.89531334,78.89531334,78.88964934,False,True,9.7827x8.0642 = ?,0.00011
gemini-3.5-flash-lite,5 dígitos,2.46914565,2.46914565,2.46913065,False,True,2.1495x1.1487 = ?,0.000104
gemini-3.5-flash-lite,5 dígitos,7.3943662,7.3943662,7.3963662,False,True,1.119x6.6098 = ?,9.7e-05
gemini-3.5-flash-lite,5 dígitos,4.05735211,4.05735211,4.05738411,False,True,2.1629x1.8759 = ?,0.000104
gemini-3.5-flash-lite,6 dígitos,12.7171458995,12.7171458995,12.7177466695,False,True,8.11645x1.56691 = ?,0.000125
gemini-3.5-flash-lite,6 dígitos,48.263884852,48.263884852,48.264467052,False,True,5.3103x9.08884 = ?,0.000117
gemini-3.5-flash-lite,6 dígitos,58.932973581,58.932973581,58.932169281,False,True,7.73967x7.6143 = ?,0.000117
gemini-3.5-flash-lite,6 dígitos,1.5869485793,1.5869485793,1.5868939493,False,True,1.44857x1.09549 = ?,0.000118
gemini-3.5-flash-lite,6 dígitos,13.59028883,13.59028883,13.58795353,False,True,3.42905x3.9626 = ?,0.000111
gemini-3.5-flash-lite,6 dígitos,59.2195009857,59.2195009857,59.2191061437,False,True,6.98043x8.48359 = ?,0.000125
gemini-3.5-flash-lite,6 dígitos,44.939223354,44.939223354,44.940349074,False,True,6.55628x6.85455 = ?,0.000118
gemini-3.5-flash-lite,6 dígitos,1.848293772,1.848293772</i>,1.848349632,False,False,1.33248x1.38715 = ?,0.000118
gemini-3.5-flash-lite,6 dígitos,61.9069502596,61.9069502596,62.0084758596,False,True,8.33964x7.43539 = ?,0.000125
gemini-3.5-flash-lite,6 dígitos,26.8841440702,26.8841440702,26.8841857202,False,True,2.81521x9.54962 = ?,0.000125
gemini-3.5-flash-lite,6 dígitos,18.0637171495,18.0637171495,18.0636660195,False,True,3.58097x5.04435 = ?,0.000125
gemini-3.5-flash-lite,6 dígitos,68.136894664,68.136894664,68.136468864,False,True,8.3553x8.15488 = ?,0.000117
gemini-3.5-flash-lite,6 dígitos,59.9934141112,59.9934141112,59.9976128612,False,True,9.55892x6.27661 = ?,0.000125
gemini-3.5-flash-lite,6 dígitos,9.8719213841,9.8719213841,9.8719938541,False,True,1.57367x6.27323 = ?,0.000118
gemini-3.5-flash-lite,6 dígitos,17.1422896588,17.1422896588,17.1423962388,False,True,4.29732x3.98909 = ?,0.000125
gemini-3.5-flash-lite,6 dígitos,48.601568212,48.601568212,48.606313812,False,True,9.7377x4.99156 = ?,0.000117
gemini-3.5-flash-lite,6 dígitos,25.9064789134,25.9064789134,25.9073290314,False,True,3.69207x7.01702 = ?,0.000125
gemini-3.5-flash-lite,6 dígitos,39.8453472119,39.8453472119,39.8446605319,False,True,5.15117x7.73507 = ?,0.000125
gemini-3.5-flash-lite,6 dígitos,87.6473177995,87.6473177995,87.6447317995,False,True,9.55459x9.17305 = ?,0.000125
gemini-3.5-flash-lite,6 dígitos,79.088673669,79.088673669,79.087448169,False,True,8.7183x9.07143 = ?,0.000117
gemini-3.5-flash-lite,6 dígitos,7.6314059784,7.6314059784,7.6309259284,False,True,2.09332x3.64537 = ?,0.000118
gemini-3.5-flash-lite,6 dígitos,38.2435450841,38.2435450841,38.2409187181,False,True,4.98689x7.66829 = ?,0.000125
gemini-3.5-flash-lite,6 dígitos,18.93403335,18.93403335,18.93253545,False,True,6.7425x2.80794 = ?,0.000111
gemini-3.5-flash-lite,6 dígitos,64.3496924192,64.3496924192,64.2524925792,False,True,7.57968x8.47694 = ?,0.000125
gemini-3.5-flash-lite,6 dígitos,29.89736597,29.89736597,29.298822997,False,True,3.92593x7.4629 = ?,0.000111
gemini-3.5-flash-lite,6 dígitos,14.8833446099,14.8833446099,14.8832796609,False,True,5.01291x2.96899 = ?,0.000125
gemini-3.5-flash-lite,6 dígitos,45.5028509763,45.5028509763,45.5054898963,False,True,6.73817x6.75339 = ?,0.000125
gemini-3.5-flash-lite,6 dígitos,55.772596484,55.772596484,55.768876704,False,True,6.3456x8.78859 = ?,0.000117
gemini-3.5-flash-lite,6 dígitos,12.80168994,12.80168994,12.801690594,False,True,1.9971x6.41014 = ?,0.000111
gemini-3.5-flash-lite,6 dígitos,42.7485794628,42.7485794628,42.7389836328,False,True,6.82461x6.26248 = ?,0.000125
gemini-3.5-flash-lite,6 dígitos,53.8267233804,53.8267233804,53.8260447204,False,True,6.41132x8.39547 = ?,0.000125
gemini-3.5-flash-lite,6 dígitos,12.1741544334,12.1741544334,12.1743961734,False,True,7.50459x1.62226 = ?,0.000125
gemini-3.5-flash-lite,6 dígitos,44.3553259552,44.3553259552,44.3555912952,False,True,8.50692x5.21406 = ?,0.000125
gemini-3.5-flash-lite,6 dígitos,27.73147,27.73147,27.7308352665,False,True,6.09489x4.54985 = ?,9.2e-05
gemini-3.5-flash-lite,6 dígitos,31.1396114,31.1396114,31.1400122,False,True,4.0312x7.72475 = ?,0.000105
gemini-3.5-flash-lite,6 dígitos,10.9472648711,10.9472648711,10.9487395791,False,True,1.46787x7.45893 = ?,0.000125
gemini-3.5-flash-lite,6 dígitos,15.397506125,15.397506125,15.397056125,False,True,6.82418x2.25625 = ?,0.000118
gemini-3.5-flash-lite,6 dígitos,19.68239009,19.68239009,19.683161209,False,True,7.9039x2.49031 = ?,0.000111
gemini-3.5-flash-lite,6 dígitos,14.5495536107,14.5495536107,14.5496025907,False,True,1.64891x8.82377 = ?,0.000125
gemini-3.5-flash-lite,6 dígitos,22.1026922955,22.1026922955,22.1026943795,False,True,6.01573x3.67415 = ?,0.000125
gemini-3.5-flash-lite,6 dígitos,39.0768224477,39.0768224477,39.0782664977,False,True,4.01717x9.72781 = ?,0.000125
gemini-3.5-flash-lite,6 dígitos,37.63937392,37.63937392,37.643018292,False,True,7.52439x5.0028 = ?,0.000111
gemini-3.5-flash-lite,6 dígitos,53.4173167528,53.4173167528,53.4176418528,False,True,6.49008x8.23066 = ?,0.000125
gemini-3.5-flash-lite,6 dígitos,30.24151214,30.24151214,30.242636214,False,True,8.07698x3.7443 = ?,0.000111
gemini-3.5-flash-lite,6 dígitos,65.81152331,65.81152331,65.814782601,False,True,7.15277x9.2013 = ?,0.000111
gemini-3.5-flash-lite,6 dígitos,14.4000439664,14.4000439664,14.4099707664,False,True,9.24528x1.55863 = ?,0.000125
gemini-3.5-flash-lite,6 dígitos,8.8628929063,8.8628929063,8.8631358683,False,True,1.70939x5.18497 = ?,0.000118
gemini-3.5-flash-lite,6 dígitos,6.7498188144,6.7498188144,6.7498293984,False,True,1.45601x4.63584 = ?,0.000118
gemini-3.5-flash-lite,6 dígitos,26.702737678,26.702737678,26.7033113778,False,True,9.46446x2.82143 = ?,0.000118
gemini-3.5-flash-lite,6 dígitos,19.6029881332,19.6029881332,19.6026207732,False,True,2.04066x9.60602 = ?,0.000125
gemini-3.5-flash-lite,6 dígitos,5.5614981791,5.5614981791,5.5611501981,False,True,4.30773x1.29097 = ?,0.000118
gemini-3.5-flash-lite,6 dígitos,18.156578033,18.156578033,18.156298113,False,True,3.07235x5.90958 = ?,0.000118
gemini-3.5-flash-lite,6 dígitos,2.833182833,2.833182833,2.833231733,False,True,1.49251x1.8983 = ?,0.000111
gemini-3.5-flash-lite,6 dígitos,26.0526315295,26.0526315295,26.0518655495,False,True,4.27285x6.09707 = ?,0.000125
gemini-3.5-flash-lite,6 dígitos,84.7259648948,84.7259648948,84.7166017148,False,True,9.96292x8.50319 = ?,0.000125
gemini-3.5-flash-lite,6 dígitos,10.2585299456,10.2585299456,10.2586508656,False,True,2.69512x3.80638 = ?,0.000125
gemini-3.5-flash-lite,6 dígitos,89.7289523724,89.7289523724,89.7278051124,False,True,9.45126x9.49374 = ?,0.000125
gemini-3.5-flash-lite,6 dígitos,7.98145456,7.98145456,7.98145656,False,True,4.081x1.95576 = ?,0.000104
gemini-3.5-flash-lite,6 dígitos,27.9267154632,27.9267154632,27.9272383632,False,True,7.26192x3.84571 = ?,0.000125
gemini-3.5-flash-lite,6 dígitos,63.5255470516,63.5255470516,63.5250402556,False,True,9.29302x6.83578 = ?,0.000125
gemini-3.5-flash-lite,6 dígitos,10.1055530884,10.1055530884,10.1054255284,False,True,1.31156x7.70489 = ?,0.000125
