Nome do modelo,Operacao,Resultado bruto do modelo,Resultado original,Acerto da operacao,Acerto do formato de resposta,Conta,Custo total,Custo de input tokens,Custo de output tokens,Custo de reasoning tokens,Quantidade de reasoning tokens gerados,Nome_do_modelo,Resultado_do_modelo,Resposta_bruta,Acerto_da_operacao,Acerto_do_formato_de_resposta,custo_total
gemini-3.1-flash-lite,3 dígitos,1556,1556,True,True,572+984 = ?,8.5e-05,5.4e-05,3.1e-05,0.0,0,gemini-3.1-flash-lite,1556,1556,True,True,8.5e-05
gemini-3.1-flash-lite,7 dígitos,13480026,13480026,True,True,8724734+4755292 = ?,0.000126,6.4e-05,6.2e-05,0.0,0,gemini-3.1-flash-lite,13480026,13480026,True,True,0.000126
gemini-3.1-flash-lite,6 dígitos,1054041,1054041,True,True,779631+274410 = ?,0.000116,6.2e-05,5.4e-05,0.0,0,gemini-3.1-flash-lite,1054041,1054041,True,True,0.000116
gemini-3.1-flash-lite,9 dígitos,1207454919,1207454919,True,True,299625874+907829045 = ?,0.000147,7e-05,7.7e-05,0.0,0,gemini-3.1-flash-lite,1207454919,1207454919,True,True,0.000147
gemini-3.1-flash-lite,9 dígitos,791843503,791843503,True,True,585043909+206799594 = ?,0.000139,7e-05,7e-05,0.0,0,gemini-3.1-flash-lite,791843503,791843503,True,True,0.000139
gemini-3.1-flash-lite,8 dígitos,117443850,117443850,True,True,92151450+25292400 = ?,0.000136,6.7e-05,7e-05,0.0,0,gemini-3.1-flash-lite,117443850,117443850,True,True,0.000136
gemini-3.1-flash-lite,9 dígitos,533136578,533136578,True,True,237266349+295870229 = ?,0.000139,7e-05,7e-05,0.0,0,gemini-3.1-flash-lite,533136578,533136578,True,True,0.000139
gemini-3.1-flash-lite,8 dígitos,73593933,73593933,True,True,50841185+22752748 = ?,0.000129,6.7e-05,6.2e-05,0.0,0,gemini-3.1-flash-lite,73593933,73593933,True,True,0.000129
gemini-3.1-flash-lite,5 dígitos,162133,162133,True,True,88675+73458 = ?,0.000106,5.9e-05,4.6e-05,0.0,0,gemini-3.1-flash-lite,162133,162133,True,True,0.000106
gemini-3.1-flash-lite,2 dígitos,124,124,True,True,58+66 = ?,7.5e-05,5.2e-05,2.3e-05,0.0,0,gemini-3.1-flash-lite,124,124,True,True,7.5e-05
gemini-3.1-flash-lite,9 dígitos,705206004,705206004,True,True,509187545+196018459 = ?,0.000139,7e-05,7e-05,0.0,0,gemini-3.1-flash-lite,705206004,705206004,True,True,0.000139
gemini-3.1-flash-lite,6 dígitos,1049763,1049763,True,True,419302+630461 = ?,0.000116,6.2e-05,5.4e-05,0.0,0,gemini-3.1-flash-lite,1049763,1049763,True,True,0.000116
gemini-3.1-flash-lite,9 dígitos,1048545014,1048545014,True,True,408361757+640183257 = ?,0.000147,7e-05,7.7e-05,0.0,0,gemini-3.1-flash-lite,1048545014,1048545014,True,True,0.000147
gemini-3.1-flash-lite,10 dígitos,13626497325,13626497325,True,True,4555952036+9070545289 = ?,0.000157,7.2e-05,8.5e-05,0.0,0,gemini-3.1-flash-lite,13626497325,13626497325,True,True,0.000157
gemini-3.1-flash-lite,3 dígitos,1332,1332,True,True,735+597 = ?,8.5e-05,5.4e-05,3.1e-05,0.0,0,gemini-3.1-flash-lite,1332,1332,True,True,8.5e-05
gemini-3.1-flash-lite,4 dígitos,18050,18050,True,True,8249+9801 = ?,9.5e-05,5.7e-05,3.9e-05,0.0,0,gemini-3.1-flash-lite,18050,18050,True,True,9.5e-05
gemini-3.1-flash-lite,8 dígitos,76437243,76437243,True,True,60751256+15685987 = ?,0.000129,6.7e-05,6.2e-05,0.0,0,gemini-3.1-flash-lite,76437243,76437243,True,True,0.000129
gemini-3.1-flash-lite,2 dígitos,34,34,True,True,21+13 = ?,6.7e-05,5.2e-05,1.5e-05,0.0,0,gemini-3.1-flash-lite,34,34,True,True,6.7e-05
gemini-3.1-flash-lite,6 dígitos,1463295,1463295,True,True,685159+778136 = ?,0.000116,6.2e-05,5.4e-05,0.0,0,gemini-3.1-flash-lite,1463295,1463295,True,True,0.000116
gemini-3.1-flash-lite,3 dígitos,1289,1289,True,True,866+423 = ?,8.5e-05,5.4e-05,3.1e-05,0.0,0,gemini-3.1-flash-lite,1289,1289,True,True,8.5e-05
gemini-3.1-flash-lite,2 dígitos,90,90,True,True,13+77 = ?,6.7e-05,5.2e-05,1.5e-05,0.0,0,gemini-3.1-flash-lite,90,90,True,True,6.7e-05
gemini-3.1-flash-lite,5 dígitos,120024,120024,True,True,61493+58531 = ?,0.000106,5.9e-05,4.6e-05,0.0,0,gemini-3.1-flash-lite,120024,120024,True,True,0.000106
gemini-3.1-flash-lite,5 dígitos,115813,115813,True,True,20587+95226 = ?,0.000106,5.9e-05,4.6e-05,0.0,0,gemini-3.1-flash-lite,115813,115813,True,True,0.000106
gemini-3.1-flash-lite,5 dígitos,160203,160203,True,True,82013+78190 = ?,0.000106,5.9e-05,4.6e-05,0.0,0,gemini-3.1-flash-lite,160203,160203,True,True,0.000106
gemini-3.1-flash-lite,6 dígitos,1558455,1558455,True,True,701911+856544 = ?,0.000116,6.2e-05,5.4e-05,0.0,0,gemini-3.1-flash-lite,1558455,1558455,True,True,0.000116
gemini-3.1-flash-lite,10 dígitos,14372833262,14372833262,True,True,6374588200+7998245062 = ?,0.000157,7.2e-05,8.5e-05,0.0,0,gemini-3.1-flash-lite,14372833262,14372833262,True,True,0.000157
gemini-3.1-flash-lite,7 dígitos,12745485,12745485,True,True,3593657+9151828 = ?,0.000126,6.4e-05,6.2e-05,0.0,0,gemini-3.1-flash-lite,12745485,12745485,True,True,0.000126
gemini-3.1-flash-lite,4 dígitos,14233,14233,True,True,7895+6338 = ?,9.5e-05,5.7e-05,3.9e-05,0.0,0,gemini-3.1-flash-lite,14233,14233,True,True,9.5e-05
gemini-3.1-flash-lite,8 dígitos,77758601,77758601,True,True,17959959+59798642 = ?,0.000129,6.7e-05,6.2e-05,0.0,0,gemini-3.1-flash-lite,77758601,77758601,True,True,0.000129
gemini-3.1-flash-lite,9 dígitos,1159757659,1159757659,True,True,834983184+324774475 = ?,0.000147,7e-05,7.7e-05,0.0,0,gemini-3.1-flash-lite,1159757659,1159757659,True,True,0.000147
gemini-3.1-flash-lite,10 dígitos,10897010831,10897010831,True,True,7522188321+3374822510 = ?,0.000157,7.2e-05,8.5e-05,0.0,0,gemini-3.1-flash-lite,10897010831,10897010831,True,True,0.000157
gemini-3.1-flash-lite,7 dígitos,11877945,11877945,True,True,3171425+8706520 = ?,0.000126,6.4e-05,6.2e-05,0.0,0,gemini-3.1-flash-lite,11877945,11877945,True,True,0.000126
gemini-3.1-flash-lite,8 dígitos,146253373,146253373,True,True,98194008+48059365 = ?,0.000136,6.7e-05,7e-05,0.0,0,gemini-3.1-flash-lite,146253373,146253373,True,True,0.000136
gemini-3.1-flash-lite,4 dígitos,4183,4183,True,True,1544+2639 = ?,8.8e-05,5.7e-05,3.1e-05,0.0,0,gemini-3.1-flash-lite,4183,4183,True,True,8.8e-05
gemini-3.1-flash-lite,3 dígitos,1176,1176,True,True,596+580 = ?,8.5e-05,5.4e-05,3.1e-05,0.0,0,gemini-3.1-flash-lite,1176,1176,True,True,8.5e-05
gemini-3.1-flash-lite,2 dígitos,85,85,True,True,37+48 = ?,6.7e-05,5.2e-05,1.5e-05,0.0,0,gemini-3.1-flash-lite,85,85,True,True,6.7e-05
gemini-3.1-flash-lite,6 dígitos,1430249,1430249,True,True,623714+806535 = ?,0.000116,6.2e-05,5.4e-05,0.0,0,gemini-3.1-flash-lite,1430249,1430249,True,True,0.000116
gemini-3.1-flash-lite,6 dígitos,697255,697255,True,True,337661+359594 = ?,0.000108,6.2e-05,4.6e-05,0.0,0,gemini-3.1-flash-lite,697255,697255,True,True,0.000108
gemini-3.1-flash-lite,5 dígitos,168153,168153,True,True,97666+70487 = ?,0.000106,5.9e-05,4.6e-05,0.0,0,gemini-3.1-flash-lite,168153,168153,True,True,0.000106
gemini-3.1-flash-lite,3 dígitos,1401,1401,True,True,533+868 = ?,8.5e-05,5.4e-05,3.1e-05,0.0,0,gemini-3.1-flash-lite,1401,1401,True,True,8.5e-05
gemini-3.1-flash-lite,5 dígitos,87713,87713,True,True,63908+23805 = ?,9.8e-05,5.9e-05,3.9e-05,0.0,0,gemini-3.1-flash-lite,87713,87713,True,True,9.8e-05
gemini-3.1-flash-lite,2 dígitos,129,129,True,True,85+44 = ?,7.5e-05,5.2e-05,2.3e-05,0.0,0,gemini-3.1-flash-lite,129,129,True,True,7.5e-05
gemini-3.1-flash-lite,9 dígitos,833620863,833620863,True,True,246357408+587263455 = ?,0.000139,7e-05,7e-05,0.0,0,gemini-3.1-flash-lite,833620863,833620863,True,True,0.000139
gemini-3.1-flash-lite,10 dígitos,7683504213,7683504213,True,True,4038256994+3645247219 = ?,0.000149,7.2e-05,7.7e-05,0.0,0,gemini-3.1-flash-lite,7683504213,7683504213,True,True,0.000149
gemini-3.1-flash-lite,2 dígitos,86,86,True,True,22+64 = ?,6.7e-05,5.2e-05,1.5e-05,0.0,0,gemini-3.1-flash-lite,86,86,True,True,6.7e-05
gemini-3.1-flash-lite,4 dígitos,14930,14930,True,True,7364+7566 = ?,9.5e-05,5.7e-05,3.9e-05,0.0,0,gemini-3.1-flash-lite,14930,14930,True,True,9.5e-05
gemini-3.1-flash-lite,4 dígitos,9455,9455,True,True,6660+2795 = ?,8.8e-05,5.7e-05,3.1e-05,0.0,0,gemini-3.1-flash-lite,9455,9455,True,True,8.8e-05
gemini-3.1-flash-lite,2 dígitos,153,153,True,True,96+57 = ?,7.5e-05,5.2e-05,2.3e-05,0.0,0,gemini-3.1-flash-lite,153,153,True,True,7.5e-05
gemini-3.1-flash-lite,10 dígitos,12471605099,12471605099,True,True,4794669268+7676935831 = ?,0.000157,7.2e-05,8.5e-05,0.0,0,gemini-3.1-flash-lite,12471605099,12471605099,True,True,0.000157
gemini-3.1-flash-lite,7 dígitos,12175445,12175445,True,True,6111187+6064258 = ?,0.000126,6.4e-05,6.2e-05,0.0,0,gemini-3.1-flash-lite,12175445,12175445,True,True,0.000126
gemini-3.1-flash-lite,6 dígitos,1648520,1648520,True,True,750824+897696 = ?,0.000116,6.2e-05,5.4e-05,0.0,0,gemini-3.1-flash-lite,1648520,1648520,True,True,0.000116
gemini-3.1-flash-lite,2 dígitos,137,137,True,True,78+59 = ?,7.5e-05,5.2e-05,2.3e-05,0.0,0,gemini-3.1-flash-lite,137,137,True,True,7.5e-05
gemini-3.1-flash-lite,2 dígitos,88,88,True,True,68+20 = ?,6.7e-05,5.2e-05,1.5e-05,0.0,0,gemini-3.1-flash-lite,88,88,True,True,6.7e-05
gemini-3.1-flash-lite,7 dígitos,8942915,8942915,True,True,1753519+7189396 = ?,0.000118,6.4e-05,5.4e-05,0.0,0,gemini-3.1-flash-lite,8942915,8942915,True,True,0.000118
gemini-3.1-flash-lite,8 dígitos,112321790,112321790,True,True,26629599+85692191 = ?,0.000136,6.7e-05,7e-05,0.0,0,gemini-3.1-flash-lite,112321790,112321790,True,True,0.000136
gemini-3.1-flash-lite,9 dígitos,1524233138,1524233138,True,True,924115192+600117946 = ?,0.000147,7e-05,7.7e-05,0.0,0,gemini-3.1-flash-lite,1524233138,1524233138,True,True,0.000147
gemini-3.1-flash-lite,6 dígitos,1071718,1071718,True,True,470999+600719 = ?,0.000116,6.2e-05,5.4e-05,0.0,0,gemini-3.1-flash-lite,1071718,1071718,True,True,0.000116
gemini-3.1-flash-lite,3 dígitos,1004,1004,True,True,519+485 = ?,8.5e-05,5.4e-05,3.1e-05,0.0,0,gemini-3.1-flash-lite,1004,1004,True,True,8.5e-05
gemini-3.1-flash-lite,5 dígitos,93126,93126,True,True,74140+18986 = ?,9.8e-05,5.9e-05,3.9e-05,0.0,0,gemini-3.1-flash-lite,93126,93126,True,True,9.8e-05
gemini-3.1-flash-lite,8 dígitos,138295618,138295618,True,True,75141071+63154547 = ?,0.000136,6.7e-05,7e-05,0.0,0,gemini-3.1-flash-lite,138295618,138295618,True,True,0.000136
gemini-3.1-flash-lite,7 dígitos,12793330,12793330,True,True,3669009+9124321 = ?,0.000126,6.4e-05,6.2e-05,0.0,0,gemini-3.1-flash-lite,12793330,12793330,True,True,0.000126
gemini-3.1-flash-lite,4 dígitos,11941,11941,True,True,4358+7583 = ?,9.5e-05,5.7e-05,3.9e-05,0.0,0,gemini-3.1-flash-lite,11941,11941,True,True,9.5e-05
gemini-3.1-flash-lite,3 dígitos,1001,1001,True,True,477+524 = ?,8.5e-05,5.4e-05,3.1e-05,0.0,0,gemini-3.1-flash-lite,1001,1001,True,True,8.5e-05
gemini-3.1-flash-lite,10 dígitos,3631205160,3631205160,True,True,1682324719+1948880441 = ?,0.000149,7.2e-05,7.7e-05,0.0,0,gemini-3.1-flash-lite,3631205160,3631205160,True,True,0.000149
gemini-3.1-flash-lite,5 dígitos,91112,91112,True,True,16085+75027 = ?,9.8e-05,5.9e-05,3.9e-05,0.0,0,gemini-3.1-flash-lite,91112,91112,True,True,9.8e-05
gemini-3.1-flash-lite,7 dígitos,4410269,4410269,True,True,1895640+2514629 = ?,0.000118,6.4e-05,5.4e-05,0.0,0,gemini-3.1-flash-lite,4410269,4410269,True,True,0.000118
gemini-3.1-flash-lite,6 dígitos,1579061,1579061,True,True,637159+941902 = ?,0.000116,6.2e-05,5.4e-05,0.0,0,gemini-3.1-flash-lite,1579061,1579061,True,True,0.000116
gemini-3.1-flash-lite,4 dígitos,12179,12179,True,True,8341+3838 = ?,9.5e-05,5.7e-05,3.9e-05,0.0,0,gemini-3.1-flash-lite,12179,12179,True,True,9.5e-05
gemini-3.1-flash-lite,10 dígitos,10516841232,10516841232,True,True,8394879275+2121961957 = ?,0.000157,7.2e-05,8.5e-05,0.0,0,gemini-3.1-flash-lite,10516841232,10516841232,True,True,0.000157
gemini-3.1-flash-lite,10 dígitos,5356436722,5356436722,True,True,1962129800+3394306922 = ?,0.000149,7.2e-05,7.7e-05,0.0,0,gemini-3.1-flash-lite,5356436722,5356436722,True,True,0.000149
gemini-3.1-flash-lite,9 dígitos,1495543045,1495543045,True,True,609695763+885847282 = ?,0.000147,7e-05,7.7e-05,0.0,0,gemini-3.1-flash-lite,1495543045,1495543045,True,True,0.000147
gemini-3.1-flash-lite,8 dígitos,88820982,88820982,True,True,10468780+78352202 = ?,0.000129,6.7e-05,6.2e-05,0.0,0,gemini-3.1-flash-lite,88820982,88820982,True,True,0.000129
gemini-3.1-flash-lite,2 dígitos,52,52,True,True,21+31 = ?,6.7e-05,5.2e-05,1.5e-05,0.0,0,gemini-3.1-flash-lite,52,52,True,True,6.7e-05
gemini-3.1-flash-lite,10 dígitos,15169313022,15169313022,True,True,5458709523+9710603499 = ?,0.000157,7.2e-05,8.5e-05,0.0,0,gemini-3.1-flash-lite,15169313022,15169313022,True,True,0.000157
gemini-3.1-flash-lite,8 dígitos,69861954,69861954,True,True,50050146+19811808 = ?,0.000129,6.7e-05,6.2e-05,0.0,0,gemini-3.1-flash-lite,69861954,69861954,True,True,0.000129
gemini-3.1-flash-lite,5 dígitos,107600,107600,True,True,68259+39341 = ?,0.000106,5.9e-05,4.6e-05,0.0,0,gemini-3.1-flash-lite,107600,107600,True,True,0.000106
gemini-3.1-flash-lite,7 dígitos,6815265,6815265,True,True,3358022+3457243 = ?,0.000118,6.4e-05,5.4e-05,0.0,0,gemini-3.1-flash-lite,6815265,6815265,True,True,0.000118
gemini-3.1-flash-lite,3 dígitos,414,414,True,True,108+306 = ?,7.7e-05,5.4e-05,2.3e-05,0.0,0,gemini-3.1-flash-lite,414,414,True,True,7.7e-05
gemini-3.1-flash-lite,9 dígitos,775524627,775524627,True,True,559815460+215709167 = ?,0.000139,7e-05,7e-05,0.0,0,gemini-3.1-flash-lite,775524627,775524627,True,True,0.000139
gemini-3.1-flash-lite,4 dígitos,15014,15014,True,True,7962+7052 = ?,9.5e-05,5.7e-05,3.9e-05,0.0,0,gemini-3.1-flash-lite,15014,15014,True,True,9.5e-05
gemini-3.1-flash-lite,9 dígitos,821101613,821101613,True,True,677955211+143146402 = ?,0.000139,7e-05,7e-05,0.0,0,gemini-3.1-flash-lite,821101613,821101613,True,True,0.000139
gemini-3.1-flash-lite,7 dígitos,10013075,10013075,True,True,1765974+8247101 = ?,0.000126,6.4e-05,6.2e-05,0.0,0,gemini-3.1-flash-lite,10013075,10013075,True,True,0.000126
gemini-3.1-flash-lite,4 dígitos,7615,7615,True,True,1194+6421 = ?,8.8e-05,5.7e-05,3.1e-05,0.0,0,gemini-3.1-flash-lite,7615,7615,True,True,8.8e-05
gemini-3.1-flash-lite,3 dígitos,910,910,True,True,509+401 = ?,7.7e-05,5.4e-05,2.3e-05,0.0,0,gemini-3.1-flash-lite,910,910,True,True,7.7e-05
gemini-3.1-flash-lite,5 dígitos,119190,119190,True,True,93020+26170 = ?,0.000106,5.9e-05,4.6e-05,0.0,0,gemini-3.1-flash-lite,119190,119190,True,True,0.000106
gemini-3.1-flash-lite,10 dígitos,13089855485,13089855485,True,True,3373476496+9716378989 = ?,0.000157,7.2e-05,8.5e-05,0.0,0,gemini-3.1-flash-lite,13089855485,13089855485,True,True,0.000157
gemini-3.1-flash-lite,4 dígitos,8719,8719,True,True,1604+7115 = ?,8.8e-05,5.7e-05,3.1e-05,0.0,0,gemini-3.1-flash-lite,8719,8719,True,True,8.8e-05
gemini-3.1-flash-lite,7 dígitos,7700651,7700651,True,True,1550891+6149760 = ?,0.000118,6.4e-05,5.4e-05,0.0,0,gemini-3.1-flash-lite,7700651,7700651,True,True,0.000118
gemini-3.1-flash-lite,2 dígitos,136,136,True,True,46+90 = ?,7.5e-05,5.2e-05,2.3e-05,0.0,0,gemini-3.1-flash-lite,136,136,True,True,7.5e-05
gemini-3.1-flash-lite,3 dígitos,1355,1355,True,True,765+590 = ?,8.5e-05,5.4e-05,3.1e-05,0.0,0,gemini-3.1-flash-lite,1355,1355,True,True,8.5e-05
gemini-3.1-flash-lite,3 dígitos,794,794,True,True,287+507 = ?,7.7e-05,5.4e-05,2.3e-05,0.0,0,gemini-3.1-flash-lite,794,794,True,True,7.7e-05
gemini-3.1-flash-lite,8 dígitos,94970783,94970783,True,True,66079137+28891646 = ?,0.000129,6.7e-05,6.2e-05,0.0,0,gemini-3.1-flash-lite,94970783,94970783,True,True,0.000129
gemini-3.1-flash-lite,7 dígitos,11034149,11034149,True,True,5546306+5487843 = ?,0.000126,6.4e-05,6.2e-05,0.0,0,gemini-3.1-flash-lite,11034149,11034149,True,True,0.000126
gemini-3.1-flash-lite,2 dígitos,121,121,True,True,53+68 = ?,7.5e-05,5.2e-05,2.3e-05,0.0,0,gemini-3.1-flash-lite,121,121,True,True,7.5e-05
gemini-3.1-flash-lite,6 dígitos,846475,846475,True,True,746207+100268 = ?,0.000108,6.2e-05,4.6e-05,0.0,0,gemini-3.1-flash-lite,846475,846475,True,True,0.000108
gemini-3.1-flash-lite,10 dígitos,6959216433,6959216433,True,True,1909097415+5050119018 = ?,0.000149,7.2e-05,7.7e-05,0.0,0,gemini-3.1-flash-lite,6959216433,6959216433,True,True,0.000149
gemini-3.1-flash-lite,3 dígitos,1481,1481,True,True,674+807 = ?,8.5e-05,5.4e-05,3.1e-05,0.0,0,gemini-3.1-flash-lite,1481,1481,True,True,8.5e-05
gemini-3.1-flash-lite,8 dígitos,132490245,132490245,True,True,36264177+96226068 = ?,0.000136,6.7e-05,7e-05,0.0,0,gemini-3.1-flash-lite,132490245,132490245,True,True,0.000136
gemini-3.1-flash-lite,8 dígitos,179644378,179644378,True,True,84407939+95236439 = ?,0.000136,6.7e-05,7e-05,0.0,0,gemini-3.1-flash-lite,179644378,179644378,True,True,0.000136
gemini-3.1-flash-lite,7 dígitos,5165354,5165354,True,True,1837142+3328212 = ?,0.000118,6.4e-05,5.4e-05,0.0,0,gemini-3.1-flash-lite,5165354,5165354,True,True,0.000118
gemini-3.1-flash-lite,9 dígitos,532491099,532491099,True,True,256793452+275697647 = ?,0.000139,7e-05,7e-05,0.0,0,gemini-3.1-flash-lite,532491099,532491099,True,True,0.000139
gemini-3.1-flash-lite,7 dígitos,6550048,6550048,True,True,1113863+5436185 = ?,0.000118,6.4e-05,5.4e-05,0.0,0,gemini-3.1-flash-lite,6550048,6550048,True,True,0.000118
gemini-3.1-flash-lite,8 dígitos,154454642,154454642,True,True,93570705+60883937 = ?,0.000136,6.7e-05,7e-05,0.0,0,gemini-3.1-flash-lite,154454642,154454642,True,True,0.000136
gemini-3.1-flash-lite,6 dígitos,908665,908665,True,True,265122+643543 = ?,0.000108,6.2e-05,4.6e-05,0.0,0,gemini-3.1-flash-lite,908665,908665,True,True,0.000108
gemini-3.1-flash-lite,8 dígitos,161722603,161722603,True,True,68361477+93361126 = ?,0.000136,6.7e-05,7e-05,0.0,0,gemini-3.1-flash-lite,161722603,161722603,True,True,0.000136
gemini-3.1-flash-lite,4 dígitos,5839,5839,True,True,4082+1757 = ?,8.8e-05,5.7e-05,3.1e-05,0.0,0,gemini-3.1-flash-lite,5839,5839,True,True,8.8e-05
gemini-3.1-flash-lite,5 dígitos,177326,177326,True,True,77982+99344 = ?,0.000106,5.9e-05,4.6e-05,0.0,0,gemini-3.1-flash-lite,177326,177326,True,True,0.000106
gemini-3.1-flash-lite,6 dígitos,1004095,1004095,True,True,497537+506558 = ?,0.000116,6.2e-05,5.4e-05,0.0,0,gemini-3.1-flash-lite,1004095,1004095,True,True,0.000116
gemini-3.1-flash-lite,4 dígitos,8393,8393,True,True,6088+2305 = ?,8.8e-05,5.7e-05,3.1e-05,0.0,0,gemini-3.1-flash-lite,8393,8393,True,True,8.8e-05
gemini-3.1-flash-lite,8 dígitos,107732294,107732294,True,True,59866390+47865904 = ?,0.000136,6.7e-05,7e-05,0.0,0,gemini-3.1-flash-lite,107732294,107732294,True,True,0.000136
gemini-3.1-flash-lite,9 dígitos,1473386691,1473386691,True,True,580658801+892727890 = ?,0.000147,7e-05,7.7e-05,0.0,0,gemini-3.1-flash-lite,1473386691,1473386691,True,True,0.000147
gemini-3.1-flash-lite,10 dígitos,15185365480,15185365480,True,True,9931395266+5253970214 = ?,0.000157,7.2e-05,8.5e-05,0.0,0,gemini-3.1-flash-lite,15185365480,15185365480,True,True,0.000157
gemini-3.1-flash-lite,9 dígitos,1297085622,1297085622,True,True,621546983+675538639 = ?,0.000147,7e-05,7.7e-05,0.0,0,gemini-3.1-flash-lite,1297085622,1297085622,True,True,0.000147
gemini-3.1-flash-lite,4 dígitos,13465,13465,True,True,8044+5421 = ?,9.5e-05,5.7e-05,3.9e-05,0.0,0,gemini-3.1-flash-lite,13465,13465,True,True,9.5e-05
gemini-3.1-flash-lite,6 dígitos,1176260,1176260,True,True,453130+723130 = ?,0.000116,6.2e-05,5.4e-05,0.0,0,gemini-3.1-flash-lite,1176260,1176260,True,True,0.000116
gemini-3.1-pro-preview,4 dígitos,5839,5839,True,True,4082+1757 = ?,0.012257,0.000453,0.011804,0.011557,187,gemini-3.1-pro-preview,5839,5839,True,True,0.012257
gemini-3.1-pro-preview,2 dígitos,77,77,True,True,37+40 = ?,0.006716,0.000412,0.006304,0.00618,100,gemini-3.1-pro-preview,77,77,True,True,0.006716
gemini-3.1-pro-preview,4 dígitos,17782,17782,True,True,8229+9553 = ?,0.012937,0.000453,0.012484,0.012175,197,gemini-3.1-pro-preview,17782,17782,True,True,0.012937
gemini-3.1-pro-preview,7 dígitos,17187264,17187264,True,True,8388851+8798413 = ?,0.021342,0.000515,0.020827,0.020332,329,gemini-3.1-pro-preview,17187264,17187264,True,True,0.021342
gemini-3.1-pro-preview,4 dígitos,14485,14485,True,True,5343+9142 = ?,0.012133,0.000453,0.01168,0.011371,184,gemini-3.1-pro-preview,14485,14485,True,True,0.012133
gemini-3.1-pro-preview,5 dígitos,68697,68697,True,True,14344+54353 = ?,0.011536,0.000474,0.011062,0.010753,174,gemini-3.1-pro-preview,68697,68697,True,True,0.011536
gemini-3.1-pro-preview,2 dígitos,142,142,True,True,65+77 = ?,0.009991,0.000412,0.009579,0.009394,152,gemini-3.1-pro-preview,142,142,True,True,0.009991
gemini-3.1-pro-preview,2 dígitos,92,92,True,True,81+11 = ?,0.006592,0.000412,0.00618,0.006056,98,gemini-3.1-pro-preview,92,92,True,True,0.006592
gemini-3.1-pro-preview,2 dígitos,130,130,True,True,44+86 = ?,0.009126,0.000412,0.008714,0.008528,138,gemini-3.1-pro-preview,130,130,True,True,0.009126
gemini-3.1-pro-preview,4 dígitos,8719,8719,True,True,1604+7115 = ?,0.011948,0.000453,0.011495,0.011248,182,gemini-3.1-pro-preview,8719,8719,True,True,0.011948
gemini-3.1-pro-preview,3 dígitos,1004,1004,True,True,519+485 = ?,0.013225,0.000433,0.012793,0.012545,203,gemini-3.1-pro-preview,1004,1004,True,True,0.013225
gemini-3.1-pro-preview,7 dígitos,11410287,11410287,True,True,8381026+3029261 = ?,0.021527,0.000515,0.021012,0.020518,332,gemini-3.1-pro-preview,11410287,11410287,True,True,0.021527
gemini-3.1-pro-preview,4 dígitos,15155,15155,True,True,7773+7382 = ?,0.014853,0.000453,0.014399,0.01409,228,gemini-3.1-pro-preview,15155,15155,True,True,0.014853
gemini-3.1-pro-preview,8 dígitos,35077818,35077818,True,True,10606480+24471338 = ?,0.027851,0.000536,0.027316,0.026821,434,gemini-3.1-pro-preview,35077818,35077818,True,True,0.027851
gemini-3.1-pro-preview,3 dígitos,1831,1831,True,True,912+919 = ?,0.011248,0.000433,0.010815,0.010568,171,gemini-3.1-pro-preview,1831,1831,True,True,0.011248
gemini-3.1-pro-preview,10 dígitos,7450174907,7450174907,True,True,4186412090+3263762817 = ?,0.045876,0.000577,0.045299,0.044681,723,gemini-3.1-pro-preview,7450174907,7450174907,True,True,0.045876
gemini-3.1-pro-preview,5 dígitos,42796,42796,True,True,21128+21668 = ?,0.01271,0.000474,0.012236,0.011927,193,gemini-3.1-pro-preview,42796,42796,True,True,0.01271
gemini-3.1-pro-preview,4 dígitos,6917,6917,True,True,2891+4026 = ?,0.01306,0.000453,0.012607,0.01236,200,gemini-3.1-pro-preview,6917,6917,True,True,0.01306
gemini-3.1-pro-preview,2 dígitos,160,160,True,True,93+67 = ?,0.009744,0.000412,0.009332,0.009146,148,gemini-3.1-pro-preview,160,160,True,True,0.009744
gemini-3.1-pro-preview,10 dígitos,12471605099,12471605099,True,True,4794669268+7676935831 = ?,0.045258,0.000577,0.044681,0.044063,713,gemini-3.1-pro-preview,12471605099,12471605099,True,True,0.045258
gemini-3.1-pro-preview,2 dígitos,100,100,True,True,65+35 = ?,0.009806,0.000412,0.009394,0.009208,149,gemini-3.1-pro-preview,100,100,True,True,0.009806
gemini-3.1-pro-preview,4 dígitos,11181,11181,True,True,8587+2594 = ?,0.014914,0.000453,0.014461,0.014152,229,gemini-3.1-pro-preview,11181,11181,True,True,0.014914
gemini-3.1-pro-preview,10 dígitos,8982747068,8982747068,True,True,3440011037+5542736031 = ?,0.031909,0.000577,0.031333,0.030715,497,gemini-3.1-pro-preview,8982747068,8982747068,True,True,0.031909
gemini-3.1-pro-preview,8 dígitos,117443850,117443850,True,True,92151450+25292400 = ?,0.026862,0.000536,0.026327,0.025771,417,gemini-3.1-pro-preview,117443850,117443850,True,True,0.026862
gemini-3.1-pro-preview,6 dígitos,694519,694519,True,True,280404+414115 = ?,0.012607,0.000494,0.012113,0.011742,190,gemini-3.1-pro-preview,694519,694519,True,True,0.012607
gemini-3.1-pro-preview,6 dígitos,1054041,1054041,True,True,779631+274410 = ?,0.015017,0.000494,0.014523,0.014152,229,gemini-3.1-pro-preview,1054041,1054041,True,True,0.015017
