Nome_do_modelo,Operacao,Resultado_do_modelo,Resposta_bruta,Resultado_original_decimal,Acerto_da_operacao,Acerto_do_formato_de_resposta,Conta_decimal,custo_total
gemini-3.5-flash,9 dígitos,46.98613411151344,46.98613411151344,46.9861368146715996,False,True,6.96888069x6.74227884 = ?,0.001244
gemini-3.5-flash,9 dígitos,23.768744118111146,23.768744118111146,23.7687441953348136,False,True,8.42969914x2.81964324 = ?,0.00129
gemini-3.5-flash,9 dígitos,43.607620118111175,43.607620118111175,43.6076194238107875,False,True,4.39288875x9.92686633 = ?,0.00129
gemini-3.5-flash,9 dígitos,39.61100111,39.61100111,39.6109940179179965,False,True,5.76773695x6.86768387 = ?,0.000966
gemini-3.5-flash,9 dígitos,40.44506111111111,40.44506111111111,40.4450641548095438,False,True,6.82478954x5.92619947 = ?,0.001244
gemini-3.5-flash,9 dígitos,70.13205111,70.13205111,70.1320521760520284,False,True,8.51903209x8.23239676 = ?,0.000966
gemini-3.5-flash,9 dígitos,14.015139998511696,14.015139998511696,14.0151402380775966,False,True,1.73311994x8.08665339 = ?,0.00129
gemini-3.5-flash,9 dígitos,4.17040741115855,4.17040741115855,4.170407279078850,False,True,3.4987306x1.19197725 = ?,0.00119
gemini-3.5-flash,9 dígitos,73.60186515855105,73.60186515855105,73.5988649244796953,False,True,7.73378989x9.51653277 = ?,0.001244
gemini-3.5-flash,9 dígitos,30.38247711813453,30.38247711813453,30.3824773073660348,False,True,7.06718137x4.29909404 = ?,0.001244
gemini-3.5-flash,9 dígitos,16.85307311111768,16.85307311111768,16.853073960925764,False,True,2.6748642x6.30053442 = ?,0.001236
gemini-3.5-flash,9 dígitos,17.44654311851152,17.44654311851152,17.4465454317835668,False,True,3.79042946x4.60278858 = ?,0.001244
gemini-3.5-flash,9 dígitos,59.24703811811526,59.24703811811526,59.2470385456922676,False,True,7.33170681x8.08093396 = ?,0.001244
gemini-3.5-flash,9 dígitos,58.70738181111275,58.70738181111275,58.707379643863225,False,True,8.3394775x7.03969519 = ?,0.001236
gemini-3.5-flash,9 dígitos,23.324795518113428,23.324795518113428,23.3247956204577624,False,True,8.70275121x2.68016344 = ?,0.00129
gemini-3.5-flash,9 dígitos,73.60517011111111,73.60517011111111,73.605169064384111,False,True,8.8445207x8.32212073 = ?,0.001236
gemini-3.5-flash,9 dígitos,10.160371118551717,10.160371118551717,10.1603713309604787,False,True,1.29656141x7.83639807 = ?,0.00129
gemini-3.5-flash,9 dígitos,9.318693111555422,9.318693111555422,9.3186940654801620,False,True,1.98552684x4.69331055 = ?,0.001244
gemini-3.5-flash,9 dígitos,39.48759311111322,39.48759311111322,39.4876022944127186,False,True,6.68933342x5.90306983 = ?,0.001244
gemini-3.5-flash,9 dígitos,34.13371831111388,34.13371831111388,34.1337183668076832,False,True,5.00418458x6.82103504 = ?,0.001244
gemini-3.5-flash,9 dígitos,2.47952031,2.47952031,2.4795203786388756,False,True,1.41167034x1.75644434 = ?,0.000919
gemini-3.5-flash,9 dígitos,8.077882311111517,8.077882311111517,8.0778830719334670,False,True,6.28702295x1.28485026 = ?,0.001244
gemini-3.5-flash,9 dígitos,5.950958211111117,5.950958211111117,5.9509581981567042,False,True,3.98275553x1.49418114 = ?,0.001244
gemini-3.5-flash,9 dígitos,28.86064411851112,28.86064411851112,28.8606460352681430,False,True,7.65421686x3.77055505 = ?,0.001244
gemini-3.5-flash,9 dígitos,46.8665061111334,46.8665061111334,46.86650686873834,False,True,5.2126571x8.9909054 = ?,0.001182
gemini-3.5-flash,9 dígitos,18.89422911811115,18.89422911811115,18.8942243819221284,False,True,8.62774878x2.18993678 = ?,0.001244
gemini-3.5-flash,9 dígitos,37.23853111111704,37.23853111111704,37.2385311786150096,False,True,6.04127609x6.16401744 = ?,0.001244
gemini-3.5-flash,9 dígitos,9.300783511111288,9.300783511111288,9.3007836448297492,False,True,1.02117676x9.10790767 = ?,0.001244
gemini-3.5-flash,9 dígitos,44.23170711811115,44.23170711811115,44.2317052870314599,False,True,7.41296587x5.96680277 = ?,0.001244
gemini-3.5-flash,9 dígitos,56.26593641811111,56.26593641811111,56.2659369620655692,False,True,8.45718412x6.65303441 = ?,0.001244
gemini-3.5-flash,10 dígitos,4.254868111111111,4.254868111111111,4.25486812140822995,False,True,1.09051807x3.901694285 = ?,0.001251
gemini-3.5-flash,10 dígitos,23.545791658811513,23.545791658811513,23.54579166798403356,False,True,8.77762266x2.682479366 = ?,0.001298
gemini-3.5-flash,10 dígitos,27.846659112581113,27.846659112581113,27.846698128037448506,False,True,6.110326838x4.557317287 = ?,0.001306
gemini-3.5-flash,10 dígitos,56.37286111888111,56.37286111888111,56.372861865130829345,False,True,7.698942389x7.322156605 = ?,0.001259
gemini-3.5-flash,10 dígitos,2.7688060110511113,2.7688060110511113,2.768805959879398252,False,True,1.459832572x1.896659941 = ?,0.001306
gemini-3.5-flash,10 dígitos,12.085929011121517,12.085929011121517,12.086029952595030575,False,True,4.533219535x2.666102945 = ?,0.001306
gemini-3.5-flash,10 dígitos,10.244782198551115,10.244782198551115,10.244782300934220248,False,True,1.388198782x7.379910164 = ?,0.001306
gemini-3.5-flash,10 dígitos,41.355810111511155,41.355810111511155,41.355808705270502688,False,True,6.290134204x6.574710072 = ?,0.001306
gemini-3.5-flash,10 dígitos,10.369468918111112,10.369468918111112,10.36946876002779456,False,True,2.69836281x3.842874176 = ?,0.001298
gemini-3.5-flash,10 dígitos,4.1303708418811119,4.1303708418811119,4.130370826947448110,False,True,3.189388074x1.295035515 = ?,0.001306
gemini-3.5-flash,10 dígitos,15.041088115511133,15.041088115511133,15.041088347985906544,False,True,2.226503344x6.755475301 = ?,0.001306
gemini-3.5-flash,10 dígitos,71.94146411511115,71.94146411511115,71.941468840328104345,False,True,9.959609945x7.223321921 = ?,0.001259
gemini-3.5-flash,10 dígitos,63.66534111155111,63.66534111155111,63.665340251616609660,False,True,8.661698595x7.350214228 = ?,0.001259
gemini-3.5-flash,10 dígitos,8.323488110151117,8.323488110151117,8.323488316644736912,False,True,1.246050772x6.679894996 = ?,0.001259
gemini-3.5-flash,10 dígitos,55.496481115581115,55.496481115581115,55.496483722108477048,False,True,5.816425384x9.541338547 = ?,0.001306
gemini-3.5-flash,10 dígitos,2.919040111111111,2.919040111111111,2.91903927941775534,False,True,2.397489941x1.21753974 = ?,0.001251
gemini-3.5-flash,10 dígitos,36.654811117821116,36.654811117821116,36.65481270733335186,False,True,5.10632829x7.178311034 = ?,0.001298
gemini-3.5-flash,10 dígitos,72.53392911,72.53392911,72.533929255507532448,False,True,7.882609106x9.201766608 = ?,0.000981
gemini-3.5-flash,10 dígitos,60.909725112851115,60.909725112851115,60.909728692711026346,False,True,9.684131927x6.289642598 = ?,0.001306
gemini-3.5-flash,10 dígitos,55.477921118851154,55.477921118851154,55.477935229370145394,False,True,5.977070477x9.281793722 = ?,0.001306
gemini-3.5-flash,10 dígitos,40.629589118811126,40.629589118811126,40.629630541511378822,False,True,9.599140301x4.232632222 = ?,0.001306
gemini-3.5-flash,10 dígitos,22.450666018825113,22.450666018825113,22.450662067541018475,False,True,8.057520699x2.786299025 = ?,0.001306
gemini-3.5-flash,10 dígitos,27.57223115,27.57223115,27.57227020810317579,False,True,8.994715033x3.06538563 = ?,0.000973
gemini-3.5-flash,10 dígitos,17.054499999999998,17.054499999999998,17.05449677494217434,False,True,5.007533786x3.40576769 = ?,0.001298
gemini-3.5-flash,10 dígitos,10.674378995511137,10.674378995511137,10.674379003173350113,False,True,1.875987949x5.690004037 = ?,0.001306
gemini-3.5-flash,10 dígitos,22.957319118824113,22.957319118824113,22.957320035901078581,False,True,7.291008049x3.148716869 = ?,0.001306
gemini-3.5-flash,10 dígitos,13.891074999,13.891074999,13.891074752628808308,False,True,1.501614418x9.250760106 = ?,0.001027
gemini-3.5-flash,10 dígitos,4.426917551852511,4.426917551852511,4.426917654633652146,False,True,2.166937998x2.042936927 = ?,0.001259
gemini-3.5-flash,10 dígitos,10.458536118111288,10.458536118111288,10.4585365103681224,False,True,1.40525042x7.44247172 = ?,0.00129
gemini-3.5-flash,10 dígitos,32.423121188511113,32.423121188511113,32.42302376684796873,False,True,9.685078641x3.34772953 = ?,0.001298
gemini-3.5-flash,10 dígitos,12.139032811555155,12.139032811555155,12.13903295768884866,False,True,2.25476122x5.383733253 = ?,0.001298
gemini-3.5-flash,10 dígitos,51.451014418825125,51.451014418825125,51.451014259733437158,False,True,6.689787526x7.690978833 = ?,0.001306
gemini-3.5-flash,10 dígitos,41.191774115511115,41.191774115511115,41.191774464442884570,False,True,4.269577005x9.647741314 = ?,0.001306
gemini-3.5-flash,10 dígitos,74.56044445,74.56044445,74.560442800928760668,False,True,8.487572914x8.784660062 = ?,0.000981
gemini-3.5-flash,10 dígitos,9.058839999999999,9.058839999999999,9.058839768081657418,False,True,1.952579801x4.639421018 = ?,0.001259
gemini-3.5-flash,10 dígitos,42.458928118881115,42.458928118881115,42.459029760139066872,False,True,9.910391442x4.284293916 = ?,0.001306
gemini-3.5-flash,10 dígitos,5.743711045111111,5.743711045111111,5.74371405513247189,False,True,3.629435461x1.58253649 = ?,0.001251
gemini-3.5-flash,10 dígitos,25.313380968811112,25.313380968811112,25.313430968625577312,False,True,3.115498384x8.125002118 = ?,0.001306
gemini-3.5-flash,10 dígitos,18.997911118111212,18.997911118111212,18.99791072840516992,False,True,2.29669711x8.271839872 = ?,0.001298
gemini-3.5-flash,10 dígitos,41.3016031588,41.3016031588,41.301564078618405415,False,True,6.580592753x6.276268055 = ?,0.001074
gemini-3.5-flash,10 dígitos,21.171752558111115,21.171752558111115,21.17175298563152789,False,True,4.29287143x4.931839523 = ?,0.001298
gemini-3.5-flash,10 dígitos,11.40591911811111,11.40591911811111,11.40591903762586748,False,True,4.29704434x2.654363822 = ?,0.001251
gemini-3.5-flash,10 dígitos,40.30986511888111,40.30986511888111,40.309864669208000264,False,True,4.285700168x9.405666073 = ?,0.001259
gemini-3.5-flash,10 dígitos,7.483439999999999,7.483439999999999,7.483440529059109579,False,True,1.038288187x7.207479217 = ?,0.001259
gemini-3.5-flash,10 dígitos,31.7977911188,31.7977911188,31.797800008110670969,False,True,8.077698053x3.936492773 = ?,0.001074
gemini-3.5-flash,10 dígitos,25.081139495111115,25.081139495111115,25.081139826724657938,False,True,2.980203189x8.415916042 = ?,0.001306
gemini-3.5-flash,10 dígitos,8.657273111,8.657273111,8.657273252284857424,False,True,6.663219788x1.299262748 = ?,0.000981
gemini-3.5-flash,10 dígitos,8.152265115151512,8.152265115151512,8.15226585351789875,False,True,1.031593495x7.90259525 = ?,0.001251
gemini-3.5-flash,10 dígitos,23.396533318825113,23.396533318825113,23.396533897726399569,False,True,6.390932649x3.660895081 = ?,0.001306
gemini-3.5-flash,10 dígitos,11.469576811551115,11.469576811551115,11.469576032122577064,False,True,2.094652302x5.475646732 = ?,0.001306
gemini-3.5-flash,10 dígitos,4.823131549855115599,4.823131549855115599,4.823131624098265459,False,True,2.415291751x1.996914709 = ?,0.001398
gemini-3.5-flash,10 dígitos,85.450414118,85.450414118,85.450412359591959576,False,True,9.025029186x9.468159116 = ?,0.001027
gemini-3.5-flash,10 dígitos,80.51388111755115,80.51388111755115,80.51388609235887384,False,True,9.756413016x8.25240649 = ?,0.001251
gemini-3.5-flash,10 dígitos,36.78819811111111,36.78819811111111,36.788198109142270063,False,True,6.979986181x5.270525923 = ?,0.001259
gemini-3.5-flash,10 dígitos,13.1817913188811149,13.1817913188811149,13.181792016270439809,False,True,4.212271869x3.129378261 = ?,0.001352
gemini-3.5-flash,10 dígitos,28.745335911111113,28.745335911111113,28.745336018484010575,False,True,5.142317475x5.589957477 = ?,0.001306
gemini-3.5-flash,10 dígitos,40.9224709111811156,40.9224709111811156,40.922470972731479956,False,True,7.105812956x5.759013251 = ?,0.001352
gemini-3.5-flash,10 dígitos,11.491777359511152,11.491777359511152,11.491777360359984324,False,True,2.715448411x4.231999884 = ?,0.001306
gemini-3.5-flash,10 dígitos,53.94921211111111,53.94921211111111,53.949213382320533411,False,True,6.812064211x7.919657201 = ?,0.001259
gemini-3.5-flash,10 dígitos,71.73384812,71.73384812,71.73384586151776608,False,True,8.36311056x8.577412118 = ?,0.000973
gemini-3.5-flash,10 dígitos,59.389933118981115,59.389933118981115,59.389934313931769262,False,True,8.613327502x6.895120881 = ?,0.001306
gemini-3.5-flash,10 dígitos,46.032832112525116,46.032832112525116,46.032833435958356848,False,True,5.821890494x7.906853192 = ?,0.001306
gemini-3.5-flash,10 dígitos,48.112265111581115,48.112265111581115,48.112266353446724932,False,True,6.290240756x7.648716197 = ?,0.001306
gemini-3.5-flash,10 dígitos,11.957729999,11.957729999,11.957729385163202742,False,True,6.403850623x1.867271754 = ?,0.001027
gemini-3.5-flash,10 dígitos,85.63263111888115,85.63263111888115,85.632630789826719482,False,True,9.069802003x9.441510494 = ?,0.001259
gemini-3.5-flash,10 dígitos,52.636032158111115,52.636032158111115,52.636032092886301295,False,True,7.832706499x6.720031205 = ?,0.001306
gemini-3.5-flash,10 dígitos,21.525938111224115,21.525938111224115,21.525938750157291747,False,True,4.974675411x4.327104177 = ?,0.001306
gemini-3.5-flash,10 dígitos,5.864819311851115,5.864819311851115,5.864819356745377904,False,True,3.351947108x1.749675388 = ?,0.001259
gemini-3.5-flash,10 dígitos,39.091481158581155,39.091481158581155,39.101476110285933905,False,True,6.207810095x6.298755199 = ?,0.001306
gemini-3.5-flash,10 dígitos,49.31675111155111,49.31675111155111,49.316750276609056072,False,True,5.173958348x9.531725414 = ?,0.001259
gemini-3.5-flash,10 dígitos,20.2145051188,20.2145051188,20.204506120266997635,False,True,6.574605691x3.073112985 = ?,0.001074
gemini-3.5-flash,10 dígitos,21.33795811111111,21.33795811111111,21.33795813146183814,False,True,4.62252137x4.616086422 = ?,0.001251
gemini-3.5-flash,10 dígitos,11.829949351111151,11.829949351111151,11.82994936412651512,False,True,5.63049302x2.101050356 = ?,0.001298
gemini-3.5-flash,10 dígitos,29.525872118111112,29.525872118111112,29.52587482657836624,False,True,5.321338098x5.54858088 = ?,0.001298
gemini-3.5-flash,10 dígitos,2.964740125,2.964740125,2.964739834739799688,False,True,1.126336744x2.632196677 = ?,0.000981
gemini-3.5-flash,10 dígitos,9.205652115818115,9.205652115818115,9.205662422129595520,False,True,6.082082915x1.513570688 = ?,0.001259
gemini-3.5-flash,10 dígitos,24.038241115581112,24.038241115581112,24.038242616127816902,False,True,5.977459369x4.021481558 = ?,0.001306
gemini-3.5-flash,10 dígitos,4.0242449999999995,4.0242449999999995,4.024244921569412905,False,True,1.979871515x2.032578827 = ?,0.001306
gemini-3.5-flash,10 dígitos,16.253321911111116,16.253321911111116,16.25332195449734460,False,True,9.82887252x1.653630355 = ?,0.001298
gemini-3.5-flash,10 dígitos,25.228659118851113,25.228659118851113,25.228659166904195808,False,True,6.550649288x3.851321916 = ?,0.001306
gemini-3.5-flash,10 dígitos,3.9727034118511113,3.9727034118511113,3.972703682992484963,False,True,2.204168039x1.802359717 = ?,0.001306
gemini-3.5-flash,10 dígitos,22.782533159221115,22.782533159221115,22.782541727890116423,False,True,4.624168779x4.926840437 = ?,0.001306
gemini-3.5-flash,10 dígitos,16.179414415551113,16.179414415551113,16.17942514552123631,False,True,2.73258793x5.920916567 = ?,0.001298
gemini-3.5-flash,10 dígitos,81.36236811881115,81.36236811881115,81.362367449485408399,False,True,8.282106641x9.823873439 = ?,0.001259
gemini-3.5-flash,10 dígitos,17.598441118881115,17.598441118881115,17.598439904329741185,False,True,4.717530381x3.730434885 = ?,0.001306
gemini-3.5-flash,10 dígitos,18.680008115111112,18.680008115111112,18.67980921271352496,False,True,4.471032234x4.17796344 = ?,0.001298
gemini-3.5-flash,10 dígitos,40.69871111881111,40.69871111881111,40.698710727110827724,False,True,4.198824548x9.692881963 = ?,0.001259
gemini-3.5-flash,10 dígitos,9.982873115892115,9.982873115892115,9.982873492130288897,False,True,1.048154281x9.524240537 = ?,0.001259
gemini-3.5-flash,10 dígitos,22.617604491111116,22.617604491111116,22.61760492460604124,False,True,2.370087476x9.54294099 = ?,0.001298
gemini-3.5-flash,10 dígitos,21.7173588115,21.7173588115,21.71735876665940688,False,True,5.450961366x3.98413368 = ?,0.001066
gemini-3.5-flash,10 dígitos,28.678083811581113,28.678083811581113,28.678084173634039264,False,True,9.257464928x3.097833413 = ?,0.001306
gemini-3.5-flash,10 dígitos,4.463716655,4.463716655,4.463716643015578488,False,True,1.706957193x2.615013816 = ?,0.000981
gemini-3.5-flash,10 dígitos,9.034052311888115,9.034052311888115,9.034052498566973072,False,True,1.309550896x6.898588307 = ?,0.001259
gemini-3.5-flash,10 dígitos,22.51742111811111,22.51742111811111,22.51742065825442808,False,True,2.89304396x7.783297098 = ?,0.001251
gemini-3.5-flash,10 dígitos,48.62495601115111,48.62495601115111,48.624957004685439055,False,True,5.360896663x9.070302985 = ?,0.001259
gemini-3.5-flash,10 dígitos,13.746691115111112,13.746691115111112,13.746691353032063264,False,True,3.014750672x4.559810362 = ?,0.001306
gemini-3.5-flash,10 dígitos,35.548117111551155,35.548117111551155,35.548116778687687305,False,True,6.256540915x5.681752467 = ?,0.001306
gemini-3.5-flash,10 dígitos,9.052810745992515,9.052810745992515,9.052810816062476814,False,True,8.594752722x1.053295087 = ?,0.001259
gemini-3.5-flash,10 dígitos,6.28476911588,6.28476911588,6.284769791688292926,False,True,2.216648442x2.835257803 = ?,0.001074
gemini-3.5-flash,10 dígitos,61.03488115811118,61.03488115811118,61.03487914518456708,False,True,9.22997004x6.612684427 = ?,0.001251
gemini-3.5-flash-lite,2 dígitos,41.18,41.18,41.18,True,True,7.1x5.8 = ?,0.000134
gemini-3.5-flash-lite,2 dígitos,62.31,62.31,62.31,True,True,9.3x6.7 = ?,0.000134
gemini-3.5-flash-lite,2 dígitos,37.24,37.24,37.24,True,True,4.9x7.6 = ?,0.000134
gemini-3.5-flash-lite,2 dígitos,19.6,19.6,19.60,True,True,5.6x3.5 = ?,0.000121
gemini-3.5-flash-lite,2 dígitos,10.54,10.54,10.54,True,True,1.7x6.2 = ?,0.000134
gemini-3.5-flash-lite,2 dígitos,34.86,34.86,34.86,True,True,8.3x4.2 = ?,0.000134
gemini-3.5-flash-lite,2 dígitos,41.4,41.4,41.4,True,True,4.6x9 = ?,0.000118
gemini-3.5-flash-lite,2 dígitos,53.58,53.58,53.58,True,True,9.4x5.7 = ?,0.000134
gemini-3.5-flash-lite,2 dígitos,46.02,46.02,46.02,True,True,7.8x5.9 = ?,0.000134
gemini-3.5-flash-lite,2 dígitos,20.52,20.52,20.52,True,True,7.6x2.7 = ?,0.000134
gemini-3.5-flash-lite,2 dígitos,50.05,50.05,50.05,True,True,6.5x7.7 = ?,0.000134
gemini-3.5-flash-lite,2 dígitos,54.72,54.72,54.72,True,True,9.6x5.7 = ?,0.000134
gemini-3.5-flash-lite,2 dígitos,11.28,11.28,11.28,True,True,1.2x9.4 = ?,0.000134
gemini-3.5-flash-lite,2 dígitos,81.84,81.84,81.84,True,True,9.3x8.8 = ?,0.000134
gemini-3.5-flash-lite,2 dígitos,35.15,35.15,35.15,True,True,9.5x3.7 = ?,0.000134
gemini-3.5-flash-lite,2 dígitos,58.46,58.46,58.46,True,True,7.9x7.4 = ?,0.000134
gemini-3.5-flash-lite,2 dígitos,54.4,54.4,54.40,True,True,8.5x6.4 = ?,0.000121
gemini-3.5-flash-lite,2 dígitos,37.4,37.4,37.40,True,True,8.5x4.4 = ?,0.000121
gemini-3.5-flash-lite,2 dígitos,13.6,13.6,13.6,True,True,6.8x2 = ?,0.000118
gemini-3.5-flash-lite,2 dígitos,32.4,32.4,32.4,True,True,3.6x9 = ?,0.000118
gemini-3.5-flash-lite,2 dígitos,6.5,6.5,6.5,True,True,5x1.3 = ?,0.000105
gemini-3.5-flash-lite,2 dígitos,37.84,37.84,37.84,True,True,4.4x8.6 = ?,0.000134
gemini-3.5-flash-lite,2 dígitos,27.84,27.84,27.84,True,True,3.2x8.7 = ?,0.000134
gemini-3.5-flash-lite,2 dígitos,7,7,7.00,True,True,2.8x2.5 = ?,8.2e-05
gemini-3.5-flash-lite,2 dígitos,14.8,14.8,14.8,True,True,3.7x4 = ?,0.000118
gemini-3.5-flash-lite,2 dígitos,8.91,8.91,8.91,True,True,8.1x1.1 = ?,0.000121
gemini-3.5-flash-lite,2 dígitos,49.6,49.6,49.6,True,True,6.2x8 = ?,0.000118
gemini-3.5-flash-lite,2 dígitos,3.84,3.84,3.84,True,True,1.6x2.4 = ?,0.000121
gemini-3.5-flash-lite,2 dígitos,36.04,36.04,36.04,True,True,5.3x6.8 = ?,0.000134
gemini-3.5-flash-lite,2 dígitos,22.75,22.75,22.75,True,True,6.5x3.5 = ?,0.000134
gemini-3.5-flash-lite,2 dígitos,56.4,56.4,56.4,True,True,6x9.4 = ?,0.000118
gemini-3.5-flash-lite,2 dígitos,38.94,38.94,38.94,True,True,6.6x5.9 = ?,0.000134
gemini-3.5-flash-lite,2 dígitos,38.28,38.28,38.28,True,True,5.8x6.6 = ?,0.000134
gemini-3.5-flash-lite,2 dígitos,10.01,10.01,10.01,True,True,1.3x7.7 = ?,0.000134
gemini-3.5-flash-lite,2 dígitos,6.51,6.51,6.51,True,True,2.1x3.1 = ?,0.000121
gemini-3.5-flash-lite,2 dígitos,12.87,12.87,12.87,True,True,9.9x1.3 = ?,0.000134
gemini-3.5-flash-lite,2 dígitos,32.94,32.94,32.94,True,True,6.1x5.4 = ?,0.000134
gemini-3.5-flash-lite,2 dígitos,2.73,2.73,2.73,True,True,2.1x1.3 = ?,0.000121
gemini-3.5-flash-lite,2 dígitos,10.01,10.01,10.01,True,True,9.1x1.1 = ?,0.000134
gemini-3.5-flash-lite,2 dígitos,56.64,56.64,56.64,True,True,5.9x9.6 = ?,0.000134
gemini-3.5-flash-lite,2 dígitos,23.28,23.28,23.28,True,True,9.7x2.4 = ?,0.000134
gemini-3.5-flash-lite,2 dígitos,3.04,3.04,3.04,True,True,1.6x1.9 = ?,0.000121
gemini-3.5-flash-lite,2 dígitos,6.16,6.16,6.16,True,True,2.2x2.8 = ?,0.000121
gemini-3.5-flash-lite,2 dígitos,74.4,74.4,74.4,True,True,9.3x8 = ?,0.000118
gemini-3.5-flash-lite,2 dígitos,14.08,14.08,14.08,True,True,2.2x6.4 = ?,0.000134
gemini-3.5-flash-lite,2 dígitos,17.76,17.76,17.76,True,True,3.7x4.8 = ?,0.000134
gemini-3.5-flash-lite,2 dígitos,19.17,19.17,19.17,True,True,2.7x7.1 = ?,0.000134
gemini-3.5-flash-lite,2 dígitos,14.82,14.82,14.82,True,True,5.7x2.6 = ?,0.000134
gemini-3.5-flash-lite,2 dígitos,19.25,19.25,19.25,True,True,3.5x5.5 = ?,0.000134
gemini-3.5-flash-lite,2 dígitos,63,63,63.00,True,True,8.4x7.5 = ?,9.5e-05
gemini-3.5-flash-lite,2 dígitos,14,14,14.00,True,True,5.6x2.5 = ?,9.5e-05
gemini-3.5-flash-lite,2 dígitos,34.5,34.5,34.5,True,True,6.9x5 = ?,0.000118
gemini-3.5-flash-lite,2 dígitos,14.4,14.4,14.40,True,True,1.5x9.6 = ?,0.000121
gemini-3.5-flash-lite,2 dígitos,5.9,5.9,5.9,True,True,5.9x1 = ?,0.000105
gemini-3.5-flash-lite,2 dígitos,17.55,17.55,17.55,True,True,4.5x3.9 = ?,0.000134
gemini-3.5-flash-lite,2 dígitos,10.23,10.23,10.23,True,True,1.1x9.3 = ?,0.000134
gemini-3.5-flash-lite,2 dígitos,31.2,31.2,31.2,True,True,7.8x4 = ?,0.000118
gemini-3.5-flash-lite,2 dígitos,11.9,11.9,11.9,True,True,1.7x7 = ?,0.000118
gemini-3.5-flash-lite,2 dígitos,23,23,23.0,True,True,4.6x5 = ?,9.2e-05
gemini-3.5-flash-lite,2 dígitos,10.37,10.37,10.37,True,True,6.1x1.7 = ?,0.000134
gemini-3.5-flash-lite,2 dígitos,78.4,78.4,78.4,True,True,9.8x8 = ?,0.000118
gemini-3.5-flash-lite,2 dígitos,71.54,71.54,71.54,True,True,9.8x7.3 = ?,0.000134
gemini-3.5-flash-lite,2 dígitos,68.62,68.62,68.62,True,True,7.3x9.4 = ?,0.000134
gemini-3.5-flash-lite,2 dígitos,8.74,8.74,8.74,True,True,2.3x3.8 = ?,0.000121
gemini-3.5-flash-lite,2 dígitos,64.5,64.5,64.50,True,True,7.5x8.6 = ?,0.000121
gemini-3.5-flash-lite,2 dígitos,12,12,12.00,True,True,1.6x7.5 = ?,9.5e-05
gemini-3.5-flash-lite,2 dígitos,15.84,15.84,15.84,True,True,1.8x8.8 = ?,0.000134
gemini-3.5-flash-lite,2 dígitos,59.16,59.16,59.16,True,True,6.8x8.7 = ?,0.000134
gemini-3.5-flash-lite,2 dígitos,41.58,41.58,41.58,True,True,7.7x5.4 = ?,0.000134
gemini-3.5-flash-lite,2 dígitos,40,40,40,True,True,8x5 = ?,8.9e-05
gemini-3.5-flash-lite,2 dígitos,72.24,72.24,72.24,True,True,8.4x8.6 = ?,0.000134
gemini-3.5-flash-lite,2 dígitos,30.1,30.1,30.10,True,True,8.6x3.5 = ?,0.000121
gemini-3.5-flash-lite,2 dígitos,3.91,3.91,3.91,True,True,1.7x2.3 = ?,0.000121
gemini-3.5-flash-lite,2 dígitos,44.88,44.88,44.88,True,True,5.1x8.8 = ?,0.000134
gemini-3.5-flash-lite,2 dígitos,26.46,26.46,26.46,True,True,2.7x9.8 = ?,0.000134
gemini-3.5-flash-lite,2 dígitos,64.02,64.02,64.02,True,True,6.6x9.7 = ?,0.000134
gemini-3.5-flash-lite,2 dígitos,5.94,5.94,5.94,True,True,5.4x1.1 = ?,0.000121
gemini-3.5-flash-lite,2 dígitos,76.63,76.63,76.63,True,True,9.7x7.9 = ?,0.000134
gemini-3.5-flash-lite,2 dígitos,9.49,9.49,9.49,True,True,7.3x1.3 = ?,0.000121
gemini-3.5-flash-lite,2 dígitos,36.85,36.85,36.85,True,True,5.5x6.7 = ?,0.000134
gemini-3.5-flash-lite,2 dígitos,15.68,15.68,15.68,True,True,2.8x5.6 = ?,0.000134
gemini-3.5-flash-lite,2 dígitos,7.2,7.2,7.2,True,True,6x1.2 = ?,0.000105
gemini-3.5-flash-lite,2 dígitos,75.53,75.53,75.53,True,True,8.3x9.1 = ?,0.000134
gemini-3.5-flash-lite,2 dígitos,12.6,12.6,12.60,True,True,4.5x2.8 = ?,0.000121
gemini-3.5-flash-lite,2 dígitos,35.84,35.84,35.84,True,True,5.6x6.4 = ?,0.000134
gemini-3.5-flash-lite,2 dígitos,55.44,55.44,55.44,True,True,7.2x7.7 = ?,0.000134
gemini-3.5-flash-lite,2 dígitos,17,17,17.0,True,True,8.5x2 = ?,9.2e-05
gemini-3.5-flash-lite,2 dígitos,7.56,7.56,7.56,True,True,2.1x3.6 = ?,0.000121
gemini-3.5-flash-lite,2 dígitos,7.15,7.15,7.15,True,True,1.3x5.5 = ?,0.000121
gemini-3.5-flash-lite,2 dígitos,65.55,65.55,65.55,True,True,9.5x6.9 = ?,0.000134
gemini-3.5-flash-lite,2 dígitos,38.28,38.28,38.28,True,True,5.8x6.6 = ?,0.000134
gemini-3.5-flash-lite,2 dígitos,46.92,46.92,46.92,True,True,6.8x6.9 = ?,0.000134
gemini-3.5-flash-lite,2 dígitos,24.79,24.79,24.79,True,True,3.7x6.7 = ?,0.000134
gemini-3.5-flash-lite,2 dígitos,11.44,11.44,11.44,True,True,1.3x8.8 = ?,0.000134
gemini-3.5-flash-lite,2 dígitos,11.55,11.55,11.55,True,True,3.3x3.5 = ?,0.000134
